GeneID	Chr	Length	Symbol	type_of_gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
473	1	8321	RERE	protein-coding	0.668408526932167	7.81356306839869	7.7290809441527	2.23281019048787e-07	1.53403663571207e-05	6.91736475342513
55785	12	9288	FGD6	protein-coding	0.959676298470276	4.60922518131954	7.71545926833347	2.29264865726453e-07	1.56672498348574e-05	7.10656421407147
5567	1	5609	PRKACB	protein-coding	0.83445654738209	6.06145903993768	7.76865362847505	2.36478725475901e-07	1.60486248047081e-05	6.9573005595901
8165	17	3968	AKAP1	protein-coding	-0.714702397459834	6.94174747182014	-7.69761174532106	2.37357390100151e-07	1.60486248047081e-05	6.88122109219784
23199	16	7504	GSE1	protein-coding	-0.960343069952669	6.37106292616701	-8.40532250061768	2.42175229241239e-07	1.62881960761779e-05	7.05739385910366
57713	10	4363	SFMBT2	protein-coding	0.8021343808298	5.32410114834338	7.67336284808996	2.48829116639155e-07	1.66481009504281e-05	6.94908468373041
3727	19	1870	JUND	protein-coding	-1.20228304228877	3.67893700663519	-7.6571729111451	2.56806608548484e-07	1.70329237652969e-05	7.08720774030164
57647	12	4549	DHX37	protein-coding	-0.76399988207221	6.52939575574353	-7.65629518215115	2.57246598849855e-07	1.70329237652969e-05	6.82146754243483
56905	15	4427	C15orf39	protein-coding	-0.723664660281415	6.87298628154054	-7.64622504849963	2.62350785664328e-07	1.72813437629095e-05	6.78250806911601
7494	22	1820	XBP1	protein-coding	-0.665490813047972	6.96395449825371	-7.58493118874624	2.95764555526036e-07	1.93824372054729e-05	6.65585449515092
222235	7	3262	FBXL13	protein-coding	1.13655493277258	3.74858025409667	7.57933854147725	2.99025008328431e-07	1.94961254154542e-05	6.93424388090614
51676	14	2742	ASB2	protein-coding	-1.28624239651039	3.07437180271763	-7.5594598062239	3.10918356447356e-07	2.01686582590901e-05	6.93630259827979
57761	20	2452	TRIB3	protein-coding	-0.763365514015088	5.45905524683536	-7.54987368865443	3.16827620342962e-07	2.04481826280945e-05	6.68817747599837
11322	17	2958	TMC6	protein-coding	-0.805069867480913	5.59681199424685	-7.50962750904637	3.42933930641496e-07	2.20218728626516e-05	6.59634520097049
26010	2	6891	SPATS2L	protein-coding	0.942578969245936	4.41753265381113	7.49893582668451	3.50236695646239e-07	2.23783736683164e-05	6.70185489603003
1053	14	1201	CEBPE	protein-coding	-2.53023865215043	1.30225566898999	-7.5379187734008	3.66893910366206e-07	2.33260561222376e-05	6.50880141715271
9670	1	4027	IPO13	protein-coding	-0.722066957257304	5.81008293387523	-7.45932870613275	3.78721827468218e-07	2.39588427386949e-05	6.47783227545021
675	13	11386	BRCA2	protein-coding	0.779925901905376	5.72282596939869	7.45382228404834	3.82867718243931e-07	2.41018057706364e-05	6.47646224774423
10135	7	4582	NAMPT	protein-coding	-0.758690433227384	5.91687410931434	-7.44275868803386	3.91340257093832e-07	2.45143977715788e-05	6.43654351892379
6004	1	2432	RGS16	protein-coding	1.44682715906813	2.78489608907556	7.43662442912118	3.96121243497834e-07	2.46265550013804e-05	6.7053672500084
219285	7	7133	SAMD9L	protein-coding	0.960164522706822	4.56899708687406	7.43552445360987	3.96984922942668e-07	2.46265550013804e-05	6.5587069869852
3097	6	9724	HIVEP2	protein-coding	0.706699568324906	6.11945530856367	7.42931475245473	4.01897331823803e-07	2.48108502578569e-05	6.3965842547584
5874	18	1331	RAB27B	protein-coding	0.920515120926613	4.52046574672037	7.41556499909354	4.12999614457032e-07	2.53012310284636e-05	6.52374640094548
9134	8	2727	CCNE2	protein-coding	0.820126168302724	5.29452974287206	7.41458789596543	4.1380055442123e-07	2.53012310284636e-05	6.43744298897874
80324	12	2082	PUS1	protein-coding	-0.740587935466992	6.11164279795606	-7.38339344258794	4.40233652946987e-07	2.67892659571883e-05	6.30259585256156
63901	11	3942	FAM111A	protein-coding	0.652618043562052	7.57412136675868	7.36192379865588	4.59435928494427e-07	2.77654885109454e-05	6.18736492048763
4986	8	4959	OPRK1	protein-coding	0.769605549291583	5.2307063054262	7.36062868618573	4.6062161079274e-07	2.77654885109454e-05	6.33448676916049
1912	1	4175	PHC2	protein-coding	-0.755899309337702	5.56199481466729	-7.349455417974	4.70983135673216e-07	2.82567769519626e-05	6.27728575771987
948	7	5429	CD36	protein-coding	3.36960445231085	-0.0221160110111409	7.33862373619635	4.81258079796359e-07	2.87383037463443e-05	5.51770848118753
100505573	15	828	INAFM2	protein-coding	-1.06139715226533	3.7288719047962	-7.32007089944246	4.99399175400967e-07	2.96828933137161e-05	6.42063250638161
9920	8	6717	KBTBD11	protein-coding	-0.718500583704698	6.5072606062638	-7.31330593921845	5.06188648346518e-07	2.99471515612044e-05	6.13392058419921
4245	5	3938	MGAT1	protein-coding	-0.700605947145172	6.20095996758147	-7.30941974603137	5.10132011231376e-07	3.00413685323768e-05	6.14626286437765
284454	19	1774	LOC284454	ncRNA	-1.77172706569161	2.1393998708631	-7.29642496985704	5.23550170809676e-07	3.06901267558571e-05	6.40116219104548
55240	2	4353	STEAP3	protein-coding	-0.925754112786644	4.19636131542373	-7.28227281628768	5.38579187633981e-07	3.14269563414367e-05	6.29003837382427
317	12	7191	APAF1	protein-coding	0.67072046407638	6.94687856408205	7.27339322054693	5.48236016893362e-07	3.18450366358194e-05	6.03033816248891
10142	7	12463	AKAP9	protein-coding	0.823998909285095	6.30878100708536	7.51602581625899	5.79603946241421e-07	3.35147458326657e-05	6.08323080262747
340527	X	3678	NHSL2	protein-coding	-0.873709328148691	4.73310945401503	-7.22868474377552	5.99649749747842e-07	3.4517676360485e-05	6.11763473968692
7942	6	2468	TFEB	protein-coding	-1.3293649816596	3.37061759512284	-7.32918191042056	6.12846579974766e-07	3.51191320425898e-05	6.27728708113921
26147	9	4557	PHF19	protein-coding	-0.705322520648688	5.90776118874973	-7.19944375472303	6.35949679758273e-07	3.62803614179954e-05	5.94396528425192
114785	12	4150	MBD6	protein-coding	-0.979915384513417	5.54338600259138	-7.80958139656269	6.43454745611741e-07	3.65453697518775e-05	6.1170203480621
3185	10	3369	HNRNPF	protein-coding	-0.652200203792536	8.74532569320516	-7.17895011641218	6.62738145508851e-07	3.7474029917954e-05	5.79428678006209
5880	22	1468	RAC2	protein-coding	-0.624713147911068	7.85515593971512	-7.17291688473298	6.70844697999378e-07	3.77653057080795e-05	5.79444220979428
9516	16	2926	LITAF	protein-coding	-0.715667589936076	5.51783450467349	-7.16094257971281	6.87238852442508e-07	3.84442824243243e-05	5.89792027018321
55603	6	5612	TENT5A	protein-coding	0.61378767310938	7.76985972175688	7.15972958724263	6.88922503730359e-07	3.84442824243243e-05	5.76957014674611
156	11	3444	GRK2	protein-coding	-0.608958365498378	8.7159557334567	-7.13751909087261	7.2051591863743e-07	4.0032490975077e-05	5.70939152008454
91419	12	1160	ATP23	protein-coding	-0.888089615943761	4.34493343099327	-7.1322136648585	7.28281748698922e-07	4.02887985568118e-05	5.96869335344105
9203	X	6571	ZMYM3	protein-coding	0.618764584094342	7.52988059032222	7.12553609977839	7.38179116677342e-07	4.06603057414645e-05	5.70523417687255
5971	19	2270	RELB	protein-coding	1.37106660863228	2.70444329165557	7.11956525737742	7.47146649378961e-07	4.09776267485568e-05	6.09355139030575
5289	18	3069	PIK3C3	protein-coding	0.759277507201753	5.2947882594718	7.1072791982068	7.65954686229251e-07	4.18296364757419e-05	5.81330660805892
92241	1	2991	RCSD1	protein-coding	-0.653580185543198	6.36696194827725	-7.08709447003673	7.97923019407165e-07	4.33900351702305e-05	5.67982450213599
54532	4	6595	USP53	protein-coding	1.38279262275859	2.82350384465362	7.08205587083632	8.06115965814029e-07	4.36498132505825e-05	6.01892592983924
64333	12	2975	ARHGAP9	protein-coding	-0.850940561596873	4.8135582954011	-7.06780460436813	8.29762736900244e-07	4.47406667293174e-05	5.78052950979473
490	12	6933	ATP2B1	protein-coding	0.740116224771452	6.08665247445307	7.05924138864755	8.44314916609052e-07	4.52408520214369e-05	5.64519941892349
10645	12	6261	CAMKK2	protein-coding	-0.621416483817212	7.1321610795315	-7.05758133923246	8.47166339338335e-07	4.52408520214369e-05	5.57661778180379
647979	20	5343	NORAD	ncRNA	0.667318463531921	7.68849917156559	7.05592482696283	8.5002160006531e-07	4.52408520214369e-05	5.55760314944894
5822	21	3260	PWP2	protein-coding	-0.664922624212897	6.16725748305472	-7.04971977917584	8.60805611318512e-07	4.52408520214369e-05	5.61688157716337
64110	3	1682	MAGEF1	protein-coding	1.09114737136794	3.66181991517852	7.04953241573646	8.61133426795862e-07	4.52408520214369e-05	5.89270298680076
22824	4	3266	HSPA4L	protein-coding	0.707293596218339	6.13027638697661	7.04887848962481	8.62278561754088e-07	4.52408520214369e-05	5.62035265849927
132864	4	6887	CPEB2	protein-coding	1.0833777544	3.52746618903434	7.04799913027738	8.63820947901292e-07	4.52408520214369e-05	5.90278664162531
10783	9	3265	NEK6	protein-coding	-0.816615789502192	5.20683476310561	-7.03699100395634	8.83371912935412e-07	4.60759578587821e-05	5.67442978006287
6720	17	5001	SREBF1	protein-coding	-1.21795759901321	6.5136276844415	-9.13127787339024	9.01417147451997e-07	4.68240304931213e-05	6.01652866831851
144404	12	7510	TMEM120B	protein-coding	-0.951184195946341	5.71548946170856	-7.66701913454884	9.05042298442833e-07	4.68240304931213e-05	5.76825614874694
10133	10	3597	OPTN	protein-coding	1.01853547420057	3.88676054260369	7.01374254559554	9.26178271545977e-07	4.77220707870289e-05	5.79336322594424
259266	1	10888	ASPM	protein-coding	0.690285822373582	6.15682530809435	7.01179030066282	9.29868974565317e-07	4.77220707870289e-05	5.54159005204109
6693	16	6973	SPN	protein-coding	-0.599494870284616	8.51366021126687	-7.00141337868703	9.49742904144668e-07	4.85470582882588e-05	5.43038353354964
3556	3	7044	IL1RAP	protein-coding	0.65884110809989	6.09796730012525	6.99884342006343	9.5473231517891e-07	4.86076663572561e-05	5.51885983416137
26037	14	6007	SIPA1L1	protein-coding	0.762517888783895	5.66606385282424	6.99234867859813	9.67462409234264e-07	4.88890845743267e-05	5.54102769168984
10370	6	2111	CITED2	protein-coding	0.603968087822114	7.39972598219179	6.9921212773426	9.67911291752457e-07	4.88890845743267e-05	5.43314366577178
254102	11	5180	EHBP1L1	protein-coding	-0.758336410705573	6.20590905259933	-7.0890773133051	9.80587519235001e-07	4.93343618437168e-05	5.51144457024072
100507238	2	1553	NA	NA	-0.678670759001285	6.68963512989498	-6.96537210999949	1.02224259413279e-06	5.12283847467566e-05	5.40776757939586
9333	15	2767	TGM5	protein-coding	-1.46035657151974	2.37043503339894	-6.95406759034069	1.04614099674756e-06	5.22212335837385e-05	5.76644835331167
2804	3	11185	GOLGB1	protein-coding	0.767925333541898	5.61310718523247	6.93850491131184	1.07998843241689e-06	5.37010590578032e-05	5.43447317321425
29914	1	3654	UBIAD1	protein-coding	-0.711411106491516	5.52287869164439	-6.92984585460779	1.09930852769764e-06	5.44498592071636e-05	5.42144280629063
54891	2	14136	INO80D	protein-coding	0.736964101184031	5.56948427397801	6.92649625371998	1.10687752153613e-06	5.46130804930896e-05	5.41330045235746
3984	7	3332	LIMK1	protein-coding	-0.801567312478187	4.79924536694206	-6.87817446648678	1.22225494049711e-06	6.00344390507357e-05	5.39080264051221
29803	7	3351	REPIN1	protein-coding	-0.65833827372631	6.20960256501361	-6.87662586703279	1.22615138839049e-06	6.00344390507357e-05	5.25437550759731
3903	19	2816	LAIR1	protein-coding	-0.660584864328568	6.37527917504321	-6.87083576998081	1.2408338148491e-06	6.05214325189185e-05	5.23055903365345
10745	1	3244	PHTF1	protein-coding	0.810679789688366	4.54745350584902	6.8539645454015	1.28465865421725e-06	6.21877659425143e-05	5.37670995080952
8900	13	2302	CCNA1	protein-coding	0.898588529297311	4.92608485456861	7.00155158556107	1.28841756809012e-06	6.21877659425143e-05	5.37083050881779
7581	10	6121	ZNF33A	protein-coding	0.700067560565644	5.52409203536928	6.85210082863155	1.28959683658864e-06	6.21877659425143e-05	5.26228250376138
10409	5	1797	BASP1	protein-coding	0.943653384027828	4.11338193996829	6.84659775553164	1.30429260358347e-06	6.2659981884185e-05	5.42148529729622
23481	22	2791	PES1	protein-coding	-0.647367160306866	6.84259781491833	-6.84394878456406	1.31142807648944e-06	6.27668141927289e-05	5.14570850590566
9728	15	7176	SECISBP2L	protein-coding	0.735545231609694	5.87054128987318	6.83513662695772	1.33545633674523e-06	6.36783452509972e-05	5.19645436936948
144455	12	5741	E2F7	protein-coding	0.847887685420506	4.97967067542297	6.86538215976359	1.34819597175593e-06	6.40468264798104e-05	5.2871528084954
11275	4	3299	KLHL2	protein-coding	0.76725034499726	4.81294959886751	6.8280223367073	1.35518607926579e-06	6.41404552108795e-05	5.28951132895038
51762	15	4877	RAB8B	protein-coding	0.661244649546012	6.62381557477603	6.82201969344446	1.37206671767142e-06	6.46997807569115e-05	5.11430390024452
91748	14	8192	ELMSAN1	protein-coding	-0.744113886232818	5.33050760360821	-6.80315306103601	1.42654951926593e-06	6.68352650047896e-05	5.17616045147754
54440	X	2694	SASH3	protein-coding	-0.932855057330148	6.66008101941124	-7.81744766743208	1.4278133927778e-06	6.68352650047896e-05	5.33848293493644
79640	22	4975	C22orf46	protein-coding	0.793465647186618	4.77309228032237	6.80064686661755	1.43395295316808e-06	6.68776817099815e-05	5.23789151176535
3667	2	8736	IRS1	protein-coding	1.91287548838704	1.44411145099924	6.79123742616216	1.46210446673893e-06	6.79426653834794e-05	5.33453191859983
100288730	13	2191	PAN3-AS1	ncRNA	1.62009948001059	2.76560654419147	7.04026835579245	1.48753532188955e-06	6.88739633276324e-05	5.47591180123552
3163	16	2149	HMOX2	protein-coding	-0.704214327923413	5.54419182325582	-6.77925918318366	1.49876807883622e-06	6.91435280846499e-05	5.10531937732614
27154	6	6023	BRPF3	protein-coding	0.669610166044717	5.74242973155752	6.75939008734676	1.56168885325771e-06	7.13802338571203e-05	5.04788360823095
22861	17	6099	NLRP1	protein-coding	2.82819041411222	-0.0134222385593919	6.75911584178852	1.56257613227974e-06	7.13802338571203e-05	4.69572915068648
100287042	17	2597	LOC100287042	ncRNA	-0.795104071690541	4.71633096280807	-6.75867343483657	1.56400856718004e-06	7.13802338571203e-05	5.1521192807972
4155	18	6900	MBP	protein-coding	-0.719140015967575	6.06958177783058	-6.77705324058794	1.58135726568309e-06	7.19151761500506e-05	5.01397725728134
84876	12	1502	ORAI1	protein-coding	-0.760073633743138	4.79352367285689	-6.73510446488275	1.64231175382492e-06	7.44223471706692e-05	5.09295936311336
84206	15	3398	MEX3B	protein-coding	0.823906514231238	4.37739221883835	6.72080629780937	1.69177376307077e-06	7.6212050990776e-05	5.12260349979558
257106	1	4425	ARHGAP30	protein-coding	-0.65147603307177	6.90245615978734	-6.72024865413629	1.69373366314895e-06	7.6212050990776e-05	4.88238794468531
10849	19	3286	CD3EAP	protein-coding	-0.666589653067487	5.71517752053409	-6.70345924629575	1.75385118820955e-06	7.8640225733789e-05	4.93046559528508
2870	5	3061	GRK6	protein-coding	-0.680396605754296	6.13868035194353	-6.69824916056279	1.77295069772969e-06	7.92186607212859e-05	4.88534647002253
55201	19	3276	MAP1S	protein-coding	-0.666106371445478	5.65077297803815	-6.69618110329022	1.7805912530449e-06	7.92828418908039e-05	4.9208263064344
10801	17	6575	Sep-09	protein-coding	-0.572467623270256	7.77480556510739	-6.67909426953994	1.84503279731962e-06	8.1591058706087e-05	4.76540947565131
2012	12	2804	EMP1	protein-coding	2.41673578799327	0.604603242234304	6.67905063469302	1.84520040426161e-06	8.1591058706087e-05	4.86730022093367
23108	17	6663	RAP1GAP2	protein-coding	-1.44511268257356	4.3584508575883	-8.1782140692176	1.85229364282545e-06	8.16222774540223e-05	5.3778571596506
84056	13	7601	KATNAL1	protein-coding	0.868950852757666	4.12695307704129	6.67010907202492	1.87987932691324e-06	8.25531887237946e-05	5.05200335705169
51744	1	2525	CD244	protein-coding	-1.09834035166332	3.17798987506152	-6.65678997672098	1.93278626706791e-06	8.45858757084277e-05	5.1370253312593
84875	8	3518	PARP10	protein-coding	-0.728677341498752	4.96305570357797	-6.65380612521211	1.94484786873331e-06	8.48232454421262e-05	4.90194632508998
1997	13	3739	ELF1	protein-coding	0.606671488953531	7.11188023590804	6.64632778632526	1.97541951306623e-06	8.58635576784809e-05	4.7179781311052
55729	12	4661	ATF7IP	protein-coding	0.661148888203333	6.1609120949634	6.64217731716237	1.99260000014429e-06	8.63167301757421e-05	4.76725275091945
57515	6	3128	SERINC1	protein-coding	0.639206585906549	6.77462383378941	6.62981218413421	2.04470277030383e-06	8.82745158841643e-05	4.69978486672364
59339	8	5642	PLEKHA2	protein-coding	-0.683895067280121	6.06071589440857	-6.62302835150359	2.0738820327186e-06	8.92327895491951e-05	4.73220455480728
7090	15	5331	TLE3	protein-coding	-0.65132675645781	6.09434670999191	-6.62082161678705	2.08346605567768e-06	8.93443380050505e-05	4.72474090971563
10014	17	5327	HDAC5	protein-coding	0.672046451446671	5.83488262102243	6.6064013765115	2.14722803827318e-06	9.15725446699782e-05	4.71716672942584
1836	5	8075	SLC26A2	protein-coding	0.632389103442987	6.12293245570297	6.60583824059241	2.14975846318127e-06	9.15725446699782e-05	4.69282727034449
100507246	17	2765	SNHG16	ncRNA	-0.589558748352475	6.74087051815473	-6.57640894964446	2.28636562861019e-06	9.7067994578105e-05	4.58592973530543
79026	11	19263	AHNAK	protein-coding	-0.661990528708419	8.77612501042684	-6.75987343965022	2.2951927726128e-06	9.71200941762218e-05	4.58608573121553
79791	16	3748	FBXO31	protein-coding	-0.8225092911085	4.27916953146279	-6.5676923067724	2.32852044714763e-06	9.82051577363021e-05	4.80936724042457
23243	3	6621	ANKRD28	protein-coding	0.641964660672384	6.64448107184031	6.55866068751311	2.37304364165196e-06	9.97536996600998e-05	4.55612546215779
100506870	11	1792	NA	NA	1.5827049629086	2.04397560439896	6.55314275385488	2.40067601746611e-06	0.000100584389597375	4.96100783291838
8660	13	6998	IRS2	protein-coding	0.710379492884632	5.19436509309588	6.55028933194265	2.41509498815656e-06	0.000100857839391022	4.66164925296302
55621	19	2362	TRMT1	protein-coding	-0.725652598288058	4.96237254282546	-6.5391097269666	2.47245276127454e-06	0.00010291685288706	4.65957707454311
6494	11	3706	SIPA1	protein-coding	-0.656706693568641	6.30879929000983	-6.51761496629695	2.58670796586978e-06	0.000107323185376136	4.48914678064765
9517	14	7234	SPTLC2	protein-coding	0.696133801502659	7.61129120577907	6.79058233146198	2.63523973083755e-06	0.000108891107272464	4.49542501744357
10150	13	4704	MBNL2	protein-coding	0.726872943895302	5.2227549526479	6.50764414569132	2.64154028127896e-06	0.000108891107272464	4.56829626411488
